hs_contact_id,email,company_name,lead_source,mql_date,lifecycle_stage,sf_opportunity_id,country,utm_campaign,number_of_employees
HS-92186,contact2186@fluxosistemas.com.br,FLUXO SISTEMAS,Event,2024-05-20,Customer,OPP-2024030,Brasil,event-saas-summit,594
HS-92187,contact2187@gridsoft.com.br,gridsoft,Paid Search,2024-02-28,Customer,,Brasil,ebook-revops,707
HS-92188,contact2188@bluepath.com.br,bluepath,Webinar,,MQL,,Brasil,organic,51
HS-92189,contact2189@dataprime.com.br,dataprime,Social Media,2023-09-02,MQL,OPP-2024180,Brasil,demo-request,130
HS-92190,contact2190@ampliasolucoes.com.br,Amplia,Social Media,2024-02-22,Lead,OPP-2025038,BRA,demo-request,
HS-92191,contact2191@bluepath.com.br,BLUEPATH,Social Media,2024-09-18,MQL,,Brasil,linkedin-ads-q3,224
HS-92192,contact2192@polare.com.br,POLARE,Direct,2024-09-20,MQL,OPP-2024227,Brazil,cold-outbound,4936
HS-92193,contact2193@skyops.com.br,SkyOps,Paid Search,2024-11-16,SQL,,BRA,organic,438
HS-92194,contact2194@ampliasolucoes.com.br,Amplia,Content Download,,MQL,,Brasil,webinar-nov24,56
HS-92195,contact2195@innova.com.br,innova,Direct,2024-07-26,Subscriber,OPP-2024926,Brasil,demo-request,814
HS-92196,contact2196@skyops.com.br,SkyOps,Email Marketing,2024-04-29,Customer,,BR,organic,6797
HS-92197,contact2197@tapflow.com.br,TAPFLOW,Direct,2024-09-18,Lead,OPP-2024804,BRA,event-saas-summit,684
HS-92198,contact2198@fluxosistemas.com.br,Fluxo Sistemas,organic,2024-04-05,MQL,,Brasil,ebook-revops,
HS-92199,contact2199@polaris.com.br,Polaris Tech,Organic Search,2023-11-08,Subscriber,,Brasil,ebook-revops,
HS-92200,contact2200@fluxosistemas.com.br,FLUXO SISTEMAS,google ads,,SQL,OPP-2025148,Brasil,organic,
HS-92201,contact2201@ampliasolucoes.com.br,Amplia Soluções,Event,2023-09-16,Lead,,BRA,webinar-nov24,684
HS-92202,contact2202@fluxosistemas.com.br,Fluxo Sistemas,social,,SQL,OPP-2024061,Brasil,ebook-revops,
HS-92203,contact2203@gridsoft.com.br,gridsoft,Webinar,,Customer,,Brasil,demo-request,3406
HS-92204,contact2204@dataprime.com.br,DataPrime,Content Download,2023-09-30,Customer,OPP-2024153,Brasil,organic,108
HS-92205,contact2205@connectwave.com.br,connectwave,social,2023-11-01,SQL,,Brazil,ebook-revops,151
HS-92206,contact2206@fluxosistemas.com.br,Fluxo Sistemas,Organic Search,,Subscriber,OPP-2025157,Brasil,cold-outbound,
HS-92207,contact2207@gruponexus.com.br,Nexus Group,Organic,,SQL,,Brasil,demo-request,624
HS-92208,contact2208@rushflow.com.br,RushFlow,Email Marketing,2024-02-26,Subscriber,OPP-2024419,Brasil,event-saas-summit,138
HS-92209,contact2209@polaris.com.br,Polaris,Email Marketing,2024-06-07,Subscriber,OPP-2024440,Brasil,organic,
HS-92210,contact2210@orbitdigital.com.br,orbit digital,Social Media,2024-05-19,Lead,,Brasil,cold-outbound,126
HS-92211,contact2211@innova.com.br,INNOVA,Organic Search,,SQL,OPP-2024790,Brasil,webinar-nov24,
HS-92212,contact2212@betasolutions.com.br,BETA SOLUTIONS,Event,,Lead,OPP-2025119,Brasil,linkedin-ads-q3,
HS-92213,contact2213@rushflow.com.br,rushflow,Social Media,,MQL,,Brasil,demo-request,187
HS-92214,contact2083@betasolutions.com.br,BETA SOLUTIONS,Partner,,SQL,,Brasil,ebook-revops,184
HS-92215,contact2215@rushflow.com.br,Rush Flow,Partner,2023-12-19,Customer,,BRA,cold-outbound,119
HS-92216,contact2216@connectwave.com.br,ConnectWave,organic,,Customer,OPP-2024852,Brasil,demo-request,161
HS-92217,contact2217@betasolutions.com.br,beta solutions,Direct,2024-07-23,MQL,OPP-2024931,Brasil,linkedin-ads-q3,63
HS-92218,contact2218@betasolutions.com.br,Beta Solutions,Webinar,2023-09-21,Customer,,Brasil,demo-request,36
HS-92219,contact2219@acmecorp.com.br,Acme Corp.,Organic Search,2024-09-07,Subscriber,OPP-2024948,Brazil,cold-outbound,8176
HS-92220,contact2220@skyops.com.br,Sky Ops,Direct,2024-06-04,Customer,OPP-2024061,Brasil,webinar-nov24,55
HS-92221,contact2221@gruponexus.com.br,nexus,Organic Search,2023-12-29,Lead,OPP-2024825,Brasil,event-saas-summit,817
HS-92222,contact2222@ampliasolucoes.com.br,Amplia Soluções,Referral,2023-10-31,SQL,,Brasil,partner-referral,603
HS-92223,contact2223@skyops.com.br,Sky Ops,Content Download,2025-01-31,Subscriber,OPP-2024489,BR,linkedin-ads-q3,
HS-92224,contact2224@zentra.com.br,Zentra,Social Media,2024-08-20,SQL,,Brasil,partner-referral,994
HS-92225,contact2225@bluepath.com.br,BLUEPATH,Partner,2023-12-03,Customer,OPP-2024589,Brasil,webinar-nov24,
HS-92226,contact2226@gridsoft.com.br,gridsoft,organic,2024-11-09,Customer,,Brasil,webinar-nov24,187
HS-92227,contact2227@corelogic.com.br,CoreLogic,Paid Search,2023-10-24,Subscriber,,Brasil,partner-referral,
HS-92228,contact2228@polaris.com.br,polaris,email,2024-11-07,Customer,,Brasil,event-saas-summit,
HS-92229,contact2229@mindbox.com.br,Mindbox,google ads,2024-10-03,Customer,OPP-2025016,Brasil,demo-request,651
HS-92230,contact2230@skyops.com.br,Sky Ops,Paid Search,,Subscriber,,Brasil,organic,
HS-92231,contact2231@dataprime.com.br,Data Prime,paid,2024-01-16,Subscriber,OPP-2024187,Brasil,linkedin-ads-q3,74
HS-92232,contact2232@bluepath.com.br,BLUEPATH,Partner,2024-09-15,Customer,,Brasil,linkedin-ads-q3,2315
HS-92233,contact2233@polaris.com.br,POLARIS,Social Media,,Lead,,Brasil,demo-request,9312
HS-92234,contact2234@zentra.com.br,Zentra Tech,Webinar,2024-11-15,Customer,OPP-2024788,BR,demo-request,273
HS-92235,contact2235@innova.com.br,innova,Referral,,Lead,,Brasil,event-saas-summit,
HS-92236,contact2236@verticetech.com.br,VERTICE TECH,Paid Search,2024-05-03,MQL,,brasil,webinar-nov24,865
HS-92237,contact2237@zentra.com.br,ZENTRA,partner referral,2024-09-11,SQL,,Brasil,partner-referral,341
HS-92238,contact2238@bluepath.com.br,Blue Path,Referral,2024-05-26,Lead,OPP-2024395,Brasil,partner-referral,197
HS-92239,contact2239@dataprime.com.br,dataprime,social,,MQL,OPP-2024802,BRA,event-saas-summit,440
HS-92240,contact2240@dataprime.com.br,DataPrime,Organic,2024-05-07,MQL,,Brasil,webinar-nov24,3043
HS-92241,contact2241@zentra.com.br,Zentra Tech,Paid Search,,Subscriber,OPP-2024061,Brasil,webinar-nov24,
HS-92242,contact2242@innova.com.br,INNOVA,Content Download,2023-11-24,Subscriber,OPP-2025151,Brasil,webinar-nov24,51
HS-92243,contact2243@ampliasolucoes.com.br,Amplia Soluções,Paid Search,,SQL,,Brasil,linkedin-ads-q3,104
HS-92244,contact2244@polare.com.br,Polare Ltda,Partner,2024-12-12,Customer,,brasil,partner-referral,362
HS-92245,contact2245@bluepath.com.br,Blue Path,Social Media,2023-09-29,Subscriber,OPP-2024380,Brasil,ebook-revops,
HS-92246,contact2246@innova.com.br,Innova Tech,Social Media,,Customer,,Brasil,linkedin-ads-q3,112
HS-92247,contact2247@rushflow.com.br,RUSHFLOW,Content Download,,MQL,,BRA,partner-referral,447
HS-92248,contact2248@ampliasolucoes.com.br,AMPLIA SOLUCOES,google ads,2024-08-18,Lead,,brasil,cold-outbound,586
HS-92249,contact2249@ampliasolucoes.com.br,AMPLIA SOLUCOES,Email Marketing,2024-06-01,Lead,OPP-2025074,Brasil,cold-outbound,325
HS-92250,contact2250@gridsoft.com.br,GridSoft,Direct,2024-08-13,Subscriber,,Brasil,cold-outbound,3912
HS-92251,contact2251@connectwave.com.br,ConnectWave,Social Media,,SQL,,Brasil,event-saas-summit,980
HS-92252,contact2252@corelogic.com.br,CORELOGIC,Partner,2024-01-12,MQL,,Brasil,webinar-nov24,8805
HS-92253,contact2253@acmecorp.com.br,ACME CORP,Email Marketing,2023-10-06,SQL,,Brasil,linkedin-ads-q3,504
HS-92254,contact2140@tapflow.com.br,Tap Flow,Paid Search,,SQL,OPP-2024465,Brasil,organic,337
HS-92255,contact2255@orbitdigital.com.br,Orbit,Content Download,,MQL,OPP-2024801,Brasil,webinar-nov24,9531
HS-92256,contact2256@orbitdigital.com.br,ORBIT DIGITAL,Referral,2023-10-18,Subscriber,,Brasil,partner-referral,
HS-92257,contact2235@innova.com.br,Innova,Content Download,2024-02-25,Customer,OPP-2024464,BRASIL,demo-request,778
HS-92258,contact2258@rushflow.com.br,RushFlow,Content Download,2024-01-08,SQL,OPP-2024211,Brasil,partner-referral,
HS-92259,contact2259@orbitdigital.com.br,orbit digital,Webinar,2024-04-26,Lead,OPP-2025089,Brasil,event-saas-summit,
HS-92260,contact2260@innova.com.br,Innova Tech,Email Marketing,2024-07-15,Customer,,Brasil,organic,3030
HS-92261,contact2261@acmecorp.com.br,ACME CORP,email,2024-11-27,MQL,,Brazil,linkedin-ads-q3,451
HS-92262,contact2235@innova.com.br,innova,Email Marketing,,Customer,,BRASIL,webinar-nov24,3090
HS-92263,contact2263@dataprime.com.br,DATAPRIME,Content Download,2023-09-16,Lead,OPP-2024007,Brasil,organic,912
HS-92264,contact2264@betasolutions.com.br,Beta Solutions Ltda,Partner,2024-10-04,Subscriber,OPP-2024419,Brasil,ebook-revops,136
HS-92265,contact2265@corelogic.com.br,CORELOGIC,Webinar,2023-10-13,Subscriber,OPP-2024997,Brasil,ebook-revops,9381
HS-92266,contact2266@rushflow.com.br,RushFlow,Paid Search,2024-03-12,MQL,,Brasil,demo-request,542
HS-92267,contact2267@connectwave.com.br,ConnectWave,Social Media,2024-10-26,MQL,,Brasil,cold-outbound,574
HS-92268,contact2268@rushflow.com.br,rushflow,Content Download,2023-09-12,SQL,,Brasil,ebook-revops,229
HS-92269,contact2269@dataprime.com.br,DataPrime,Event,2023-12-06,MQL,,Brasil,webinar-nov24,
HS-92270,contact2270@verticetech.com.br,Vertice,Social Media,2024-10-17,Customer,,Brasil,cold-outbound,69
HS-92271,contact2271@verticetech.com.br,Vértice Tech,social,2023-10-19,Lead,OPP-2024363,brasil,webinar-nov24,69
HS-92272,contact2272@polare.com.br,Polare Ltda,Organic Search,,Customer,OPP-2024568,Brazil,cold-outbound,93
HS-92273,contact2273@bluepath.com.br,Blue Path,Organic Search,2024-01-15,SQL,OPP-2024547,Brasil,demo-request,
HS-92274,contact2274@ampliasolucoes.com.br,Amplia Soluções,Organic Search,2024-03-11,Lead,,BR,demo-request,
HS-92275,contact2275@gridsoft.com.br,GridSoft,organic,,MQL,OPP-2024323,Brasil,demo-request,3224
HS-92276,contact2276@innova.com.br,INNOVA,Social Media,,Lead,,Brasil,demo-request,
HS-92277,contact2277@mindbox.com.br,MINDBOX,Direct,2023-09-01,Customer,,Brasil,ebook-revops,753
HS-92278,contact2278@zentra.com.br,ZENTRA,Webinar,2024-01-04,Subscriber,OPP-2024959,Brasil,demo-request,
HS-92279,contact2279@corelogic.com.br,CORELOGIC,Paid Search,2024-04-02,Customer,OPP-2024913,BRA,demo-request,
HS-92280,contact2280@dataprime.com.br,dataprime,Organic Search,2024-03-11,Customer,,Brasil,linkedin-ads-q3,166
HS-92281,contact2281@betasolutions.com.br,Beta Solutions Ltda,Partner,2024-12-19,Lead,,Brasil,ebook-revops,831
HS-92282,contact2282@acmecorp.com.br,acme,paid,2024-05-12,MQL,OPP-2024633,Brasil,webinar-nov24,127
HS-92283,contact2283@rushflow.com.br,rushflow,Partner,2024-03-06,Lead,OPP-2024279,BRA,partner-referral,21
HS-92284,contact2284@connectwave.com.br,CONNECTWAVE,Social Media,,Customer,,Brasil,partner-referral,
HS-92285,contact2285@corelogic.com.br,CORELOGIC,Direct,2023-11-06,Customer,,Brasil,partner-referral,994
HS-92286,contact2286@gruponexus.com.br,GRUPO NEXUS,Webinar,2024-07-18,MQL,OPP-2024554,Brasil,linkedin-ads-q3,149
HS-92287,contact2287@polare.com.br,polare,organic,2024-02-28,Lead,,BRA,event-saas-summit,
HS-92288,contact2288@dataprime.com.br,DATAPRIME,Partner,,Customer,OPP-2024526,Brasil,cold-outbound,457
HS-92289,contact2289@dataprime.com.br,DATAPRIME,Direct,2023-09-18,SQL,,Brasil,demo-request,56
HS-92290,contact2290@gridsoft.com.br,gridsoft,Social Media,2024-06-27,MQL,OPP-2024376,BRASIL,cold-outbound,
HS-92291,contact2291@bluepath.com.br,Blue Path,Partner,2023-09-04,Subscriber,OPP-2024656,Brasil,partner-referral,
HS-92292,contact2292@rushflow.com.br,Rush Flow,Content Download,,SQL,OPP-2025154,Brasil,ebook-revops,323
HS-92293,contact2293@orbitdigital.com.br,orbit digital,Paid Search,2024-09-20,SQL,,Brasil,linkedin-ads-q3,249
HS-92294,contact2294@mindbox.com.br,mindbox,Paid Search,,SQL,OPP-2024674,Brasil,demo-request,
HS-92295,contact2295@gruponexus.com.br,Grupo Nexus,Referral,2024-09-27,SQL,OPP-2024971,BR,event-saas-summit,41
HS-92296,contact2296@polare.com.br,polare,Organic Search,2024-05-07,SQL,,Brasil,demo-request,632
HS-92297,contact2297@gridsoft.com.br,gridsoft,Social Media,2024-10-21,MQL,,Brasil,ebook-revops,
HS-92298,contact2298@bluepath.com.br,Blue Path,Social Media,,MQL,OPP-2024457,Brasil,webinar-nov24,8696
HS-92299,contact2299@tapflow.com.br,Tap Flow,social,,Subscriber,,Brasil,cold-outbound,825
HS-92300,contact2300@connectwave.com.br,ConnectWave,Social Media,2025-01-18,Subscriber,OPP-2024759,Brasil,partner-referral,4337
HS-92301,contact2301@verticetech.com.br,Vertice Tech,Direct,2024-11-15,MQL,,Brasil,ebook-revops,32
HS-92302,contact2302@skyops.com.br,skyops,Referral,2023-10-28,Lead,OPP-2025000,Brasil,organic,51
HS-92303,contact2303@polaris.com.br,polaris,Partner,2024-12-24,Customer,,brasil,demo-request,
HS-92304,contact2304@corelogic.com.br,CoreLogic,google ads,2023-11-29,SQL,OPP-2025101,BR,partner-referral,144
HS-92305,contact2305@polaris.com.br,Polaris,Content Download,,Lead,OPP-2025005,Brazil,demo-request,
HS-92306,contact2306@orbitdigital.com.br,orbit digital,Content Download,2023-11-28,MQL,OPP-2025112,BRASIL,event-saas-summit,6039
HS-92307,contact2307@skyops.com.br,skyops,paid,2023-09-14,Subscriber,OPP-2024902,Brasil,linkedin-ads-q3,
HS-92308,contact2308@fluxosistemas.com.br,FLUXO SISTEMAS,Paid Search,,Lead,,BRA,linkedin-ads-q3,629
HS-92309,contact2309@acmecorp.com.br,Acme Corp,Organic Search,2023-09-07,Customer,OPP-2024536,Brasil,organic,742
HS-92310,contact2310@tapflow.com.br,TAPFLOW,Content Download,2024-04-08,Subscriber,,Brasil,cold-outbound,
HS-92311,contact2311@polaris.com.br,polaris,Email Marketing,2024-11-22,MQL,OPP-2024127,Brasil,cold-outbound,605
HS-92312,contact2312@skyops.com.br,skyops,Direct,2024-09-11,Customer,,BRA,demo-request,45
HS-92313,contact2313@skyops.com.br,SKYOPS,paid,2024-08-26,MQL,,Brasil,organic,
HS-92314,contact2294@mindbox.com.br,MINDBOX,email,2024-02-05,MQL,,Brazil,partner-referral,
HS-92315,contact2315@acmecorp.com.br,Acme,Event,2024-01-10,MQL,,Brasil,ebook-revops,826
HS-92316,contact2316@skyops.com.br,skyops,Social Media,2024-07-14,SQL,OPP-2024477,Brasil,webinar-nov24,
HS-92317,contact2317@mindbox.com.br,mindbox,Content Download,2024-12-20,MQL,OPP-2024661,Brasil,linkedin-ads-q3,9074
HS-92318,contact2318@polaris.com.br,Polaris,email,2023-09-20,Lead,OPP-2024035,Brasil,linkedin-ads-q3,
HS-92319,contact2319@connectwave.com.br,CONNECTWAVE,Partner,,Lead,,Brasil,webinar-nov24,60
HS-92320,contact2320@acmecorp.com.br,Acme Corp.,Content Download,2024-08-17,Lead,,Brasil,cold-outbound,843
HS-92321,contact2321@orbitdigital.com.br,ORBIT DIGITAL,Paid Search,2024-07-16,Customer,,Brasil,linkedin-ads-q3,59
HS-92322,contact2322@skyops.com.br,SKYOPS,paid,2023-10-26,Customer,,BRASIL,organic,
HS-92323,contact2323@dataprime.com.br,dataprime,Content Download,2024-09-15,Lead,,Brasil,cold-outbound,459
HS-92324,contact2324@bluepath.com.br,Blue Path,google ads,2024-04-27,Lead,OPP-2024713,Brasil,organic,864
HS-92325,contact2325@gridsoft.com.br,Grid Soft,Partner,2023-09-30,Customer,OPP-2024752,Brasil,linkedin-ads-q3,920
HS-92326,contact2326@skyops.com.br,Sky Ops,Organic Search,,Lead,,Brasil,cold-outbound,9610
HS-92327,contact2327@zentra.com.br,Zentra,Content Download,2023-09-09,SQL,OPP-2024444,Brasil,partner-referral,2303
HS-92328,contact2328@acmecorp.com.br,Acme Corp.,google ads,2024-05-14,MQL,,Brasil,partner-referral,310
HS-92329,contact2329@mindbox.com.br,Mind Box,Content Download,2023-12-10,Lead,,Brasil,event-saas-summit,
HS-92330,contact2330@innova.com.br,Innova,Email Marketing,,Customer,OPP-2025129,Brasil,demo-request,17
HS-92331,contact2331@verticetech.com.br,Vértice Tech,organic,2024-03-03,SQL,,Brasil,linkedin-ads-q3,95
HS-92332,contact2332@innova.com.br,Innova Tech,Referral,,MQL,,Brasil,cold-outbound,
HS-92333,contact2333@corelogic.com.br,CORELOGIC,email,2024-03-27,Customer,OPP-2024858,Brasil,webinar-nov24,
HS-92334,contact2334@acmecorp.com.br,Acme Corp.,organic,2024-06-10,MQL,OPP-2024311,Brasil,ebook-revops,479
HS-92335,contact2335@bluepath.com.br,BluePath,Paid Search,2024-08-18,Subscriber,OPP-2024913,Brasil,demo-request,40
HS-92336,contact2336@gruponexus.com.br,Nexus Group,Webinar,2023-10-22,Customer,,Brasil,event-saas-summit,
HS-92337,contact2337@orbitdigital.com.br,Orbit Digital,SEO,2024-11-18,Lead,OPP-2025050,BRASIL,organic,
HS-92338,contact2338@polaris.com.br,Polaris,Email Marketing,,Lead,,Brasil,partner-referral,383
HS-92339,contact2339@skyops.com.br,skyops,Referral,2024-10-24,Subscriber,,Brasil,linkedin-ads-q3,333
HS-92340,contact2340@verticetech.com.br,Vertice,SEO,2024-10-09,Lead,,Brasil,partner-referral,
HS-92341,contact2341@gruponexus.com.br,Grupo Nexus,Referral,2023-12-21,MQL,,Brasil,event-saas-summit,921
HS-92342,contact2342@polaris.com.br,Polaris Tech,social,2024-01-30,Subscriber,,BR,event-saas-summit,7991
HS-92343,contact2343@betasolutions.com.br,BETA SOLUTIONS,Direct,,MQL,,BRASIL,ebook-revops,195
HS-92344,contact2344@skyops.com.br,SKYOPS,paid,2024-11-24,Customer,,BRA,cold-outbound,133
HS-92345,contact2345@corelogic.com.br,CoreLogic,Event,2024-03-29,Lead,,BRASIL,cold-outbound,857
HS-92346,contact2346@polare.com.br,Polare Ltda,Paid Search,2025-01-12,Subscriber,,Brasil,demo-request,145
HS-92347,contact2347@fluxosistemas.com.br,Fluxo Sistemas Ltda,social,,Customer,OPP-2024362,BR,webinar-nov24,698
HS-92348,contact2315@acmecorp.com.br,acme,Content Download,2023-10-10,MQL,OPP-2024909,Brasil,event-saas-summit,7930
HS-92349,contact2266@rushflow.com.br,RUSHFLOW,Referral,,Customer,OPP-2024282,BRA,organic,
HS-92350,contact2350@skyops.com.br,SkyOps,email,2024-02-14,Customer,,Brazil,partner-referral,304
HS-92351,contact2351@acmecorp.com.br,ACME CORP,Content Download,2024-01-13,Lead,,BRASIL,event-saas-summit,186
HS-92352,contact2352@corelogic.com.br,CoreLogic,Direct,2024-05-13,SQL,,Brasil,ebook-revops,539
HS-92353,contact2353@orbitdigital.com.br,ORBIT DIGITAL,Paid Search,,MQL,,Brasil,linkedin-ads-q3,
HS-92354,contact2354@rushflow.com.br,RushFlow,Email Marketing,2024-06-19,Lead,OPP-2024687,Brasil,cold-outbound,5832
HS-92355,contact2355@innova.com.br,innova,SEO,2024-07-03,Lead,OPP-2024568,brasil,demo-request,764
HS-92356,contact2356@corelogic.com.br,CORELOGIC,social,2024-07-08,Subscriber,,Brasil,linkedin-ads-q3,129
HS-92357,contact2357@ampliasolucoes.com.br,Amplia Soluções,Referral,2024-05-19,Subscriber,OPP-2024975,Brazil,event-saas-summit,161
HS-92358,contact2358@skyops.com.br,SkyOps,Organic,2024-01-26,Subscriber,,Brasil,webinar-nov24,8937
HS-92359,contact2359@orbitdigital.com.br,orbit digital,email,,MQL,,Brasil,organic,8019
HS-92360,contact2360@gruponexus.com.br,Nexus Group,paid,2023-12-24,Lead,,Brasil,partner-referral,535
HS-92361,contact2361@gruponexus.com.br,Grupo Nexus,Social Media,2024-10-23,MQL,,Brasil,ebook-revops,128
HS-92362,contact2359@orbitdigital.com.br,ORBIT DIGITAL,Event,,MQL,OPP-2025138,Brasil,partner-referral,11
HS-92363,contact2363@orbitdigital.com.br,orbit digital,Email Marketing,2024-06-24,Lead,,Brasil,ebook-revops,143
HS-92364,contact2364@acmecorp.com.br,acme,Event,2023-12-17,Subscriber,,Brasil,organic,9020
HS-92365,contact2365@rushflow.com.br,RushFlow,partner referral,2024-08-15,SQL,OPP-2024969,Brasil,demo-request,107
HS-92366,contact2366@acmecorp.com.br,ACME CORP,email,2024-06-26,Lead,,Brasil,linkedin-ads-q3,
HS-92367,contact2367@gridsoft.com.br,GridSoft,Content Download,2024-02-29,MQL,OPP-2025046,BRA,ebook-revops,
HS-92368,contact2368@verticetech.com.br,Vertice Tech,Email Marketing,2023-11-27,Customer,,Brasil,ebook-revops,
HS-92369,contact2369@gruponexus.com.br,nexus,Organic Search,,SQL,,BR,demo-request,450
HS-92370,contact2370@polaris.com.br,polaris,Paid Search,,SQL,OPP-2024407,Brasil,event-saas-summit,
HS-92371,contact2371@fluxosistemas.com.br,Fluxo Sistemas Ltda,Organic Search,,Subscriber,,Brasil,organic,39
HS-92372,contact2372@betasolutions.com.br,beta solutions,google ads,,MQL,,Brazil,organic,94
HS-92373,contact2317@mindbox.com.br,Mind Box,organic,2024-11-23,Lead,,BR,demo-request,
HS-92374,contact2374@rushflow.com.br,RushFlow,Event,,Subscriber,,Brasil,partner-referral,148
HS-92375,contact2375@polare.com.br,Polare,Partner,2024-07-05,Customer,,Brasil,linkedin-ads-q3,
HS-92376,contact2376@innova.com.br,INNOVA,Event,2024-08-30,MQL,OPP-2024772,BR,cold-outbound,
HS-92377,contact2377@polare.com.br,Polare,Event,2024-11-27,SQL,,Brasil,ebook-revops,1955
HS-92378,contact2378@acmecorp.com.br,Acme Corp.,partner referral,2024-03-30,SQL,,Brasil,demo-request,
HS-92379,contact2379@gridsoft.com.br,Grid Soft,Partner,2024-11-13,Lead,,brasil,cold-outbound,90
HS-92380,contact2380@polaris.com.br,Polaris,Webinar,2024-10-25,MQL,,Brasil,linkedin-ads-q3,552
HS-92381,contact2381@innova.com.br,Innova,google ads,2023-11-21,SQL,,Brasil,ebook-revops,8716
HS-92382,contact2382@rushflow.com.br,Rush Flow,email,,MQL,,Brasil,organic,655
HS-92383,contact2383@tapflow.com.br,TapFlow,paid,2023-10-30,Customer,,Brasil,partner-referral,1087
HS-92384,contact2384@acmecorp.com.br,Acme,Partner,,Lead,,Brazil,cold-outbound,3562
HS-92385,contact2385@polare.com.br,Polare,Content Download,2024-11-26,SQL,,BRA,demo-request,895
HS-92386,contact2386@polare.com.br,Polare,organic,2024-08-02,MQL,,Brasil,cold-outbound,
